A.geneID	CLL_1	GCBC_129	GCBC_134	GCBC_135	GCBC_136	GCBC_137	GCBC_138	CLL_25	CLL_26	CLL_27	CLL_28	CLL_29	CLL_30	CLL_4	CLL_5	CLL_6	CLL_92	CLL_93	CLL_94	CLL_95	CLL_96	CLL_97
ENSG00000139370	15.5413	39.9674	49.405	42.5803	44.931	46.9254	44.9361	3.54703	10.5325	9.70821	8.18222	5.84426	12.8296	7.29882	7.54501	9.38253	9.34027	14.6161	9.69686	13.4777	12.3943	9.4541
ENSG00000139372	5.14495	9.86855	9.31606	10.2597	11.2834	10.5787	9.65937	9.93258	7.49376	8.66651	7.70487	6.99786	8.75606	7.72333	7.14471	5.05054	13.4472	4.95967	8.07436	8.94393	7.10837	6.10453
ENSG00000139405	10.9558	20.1766	17.0843	19.3813	16.2144	15.5895	13.459	5.40801	6.60646	8.53184	6.20675	8.8424	7.94359	8.71916	7.37049	8.36745	28.0056	22.3653	7.45267	7.39563	4.18416	7.22677
ENSG00000139410	0	0.0237209	0.0120519	0.0230429	0.0125716	0.0242485	0.0187744	0	0.0082351	0.0577248	0.00599597	0	0.0290798	0.00507272	0.0481992	0	0.0113107	0.0106994	0	0.0147068	0	0.0142276
ENSG00000139428	2.49869	1.6888	1.71187	2.02958	2.69917	1.73861	2.99452	2.35312	1.99025	2.33489	2.14175	1.60751	2.6211	1.95666	3.27075	2.77008	4.58452	4.15799	3.92786	2.56798	1.48088	3.30949
ENSG00000139433	14.647	7.18146	7.42412	9.08896	7.14727	7.36468	7.33166	23.9617	22.2778	19.0554	21.8034	34.9911	31.5543	9.85055	14.4001	15.8352	25.9889	21.3211	21.1606	17.2821	34.6437	16.157
ENSG00000139436	24.2809	24.3187	27.1671	26.619	27.0586	25.9649	28.2531	19.1672	19.4128	18.0221	15.3239	16.6431	17.9599	22.0997	19.4472	25.5085	25.1179	18.4651	17.8428	20.801	13.5235	19.0513
ENSG00000139437	4.94747	5.51036	6.22604	6.34474	5.92272	5.90464	6.34788	2.5214	3.65168	4.27613	3.82426	4.90234	4.09722	2.5879	3.28481	4.24335	7.41362	4.44377	3.04417	5.00937	1.49476	3.91604
ENSG00000139438	0.316247	0.784836	0.607092	0.644072	0.506549	0.490692	0.405532	1.17846	0.356547	0.329206	1.13173	0.386324	0.314529	0.201598	0.189633	0.71443	0.537294	0.421716	0.524642	0.299605	0.836653	0.601626
ENSG00000139445	0	0.0036851	0	0.00340812	0.0120391	0.00387026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139496	5.21097	9.63565	9.38623	10.0547	11.8067	10.9472	10.5841	8.29747	5.54797	6.28981	5.52716	6.24882	6.56376	3.61532	5.02546	5.21838	5.82002	5.01643	4.30856	5.46063	7.01175	4.81654
ENSG00000139505	5.31542	8.15681	7.71709	8.53652	8.28683	8.19301	7.99556	25.9528	12.806	11.4928	10.5991	26.76	9.74845	9.05405	10.3816	7.7525	7.95076	4.6761	9.64772	16.0458	28.0758	9.76807
ENSG00000139508	21.2152	9.51508	13.1486	12.3246	13.9816	13.7867	20.9638	9.66473	14.2989	15.2137	12.2401	15.7368	17.7801	13.161	22.1858	17.4378	10.1006	15.2662	13.7195	9.77272	6.13998	9.28659
ENSG00000139514	16.0426	32.5661	31.8269	31.5064	26.0499	24.2394	23.3727	9.27078	8.10098	2.90283	15.1219	8.65653	19.4618	6.06226	7.62832	12.8326	4.53649	8.47523	3.24522	4.44747	8.89698	5.34322
ENSG00000139515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139517	2.73791	5.04516	4.48298	3.35404	4.50169	5.07041	3.77456	6.10296	7.23347	4.69128	5.98364	3.82645	5.66294	5.86528	5.42788	5.3283	3.55261	3.18511	6.96248	6.38464	8.85851	4.94762
ENSG00000139531	0.847714	1.82054	2.13969	2.24551	2.56984	2.08365	3.12106	1.11826	0.533282	1.03926	0.984833	0.702887	0.745434	2.95798	2.02633	3.22847	0.77649	2.27041	1.5662	2.74455	0.560964	2.764
ENSG00000139537	0.0207603	0.00553789	0.0336886	0.0107592	0.0140487	0.0113221	0.0296822	0.0173932	0.0215327	0.323146	0.0512056	0.197868	0.409269	0.0184363	0.212482	0.0648531	0.400383	0.0399661	0.012291	0.0480682	0.201744	0.0511965
ENSG00000139540	0.0538143	0.0569174	0.0905875	0.0762222	0.0652241	0.143299	0.0835621	0.0327689	0.0271985	0.055502	0.0756431	0.00659231	0.022198	0.0510981	0.0765835	0.073183	0.0487532	0.0914307	0.0879467	0.116418	0.0186042	0.130219
ENSG00000139546	5.10948	8.3427	8.8285	10.5275	10.9322	10.2456	10.482	3.16022	3.79368	6.1313	4.43628	4.99899	4.4123	5.36718	4.41069	5.71242	10.2815	10.0607	8.65739	5.86643	4.49527	9.19257
ENSG00000139547	1.11719	0.0787068	0.101848	0.114243	0.144708	0.0690816	0.197291	0.889718	0.611425	1.014	0.793915	0.698618	0.598274	0.870267	0.79463	1.19499	0.299847	0.198541	0.577474	0.486815	0.403383	1.05886
ENSG00000139549	0	0.00678791	0.0241412	0.00659388	0.00719488	0.00319189	0.0130005	0.0297155	0.00710102	0.0186512	0.0340015	0.0171519	0.0143498	0.0334652	0.0183901	0.0480358	0.0460032	0	0.0615345	0.0252507	0.0344404	0.0407133
ENSG00000139567	0	0.0625086	0.089995	0.0379764	0.0909458	0.0623174	0.145213	0	0	0.0100686	0.00301869	0	0	0	0.011491	0	0	0	0	0	0	0
ENSG00000139572	0	0.0289458	0.0784348	0.00624853	0.00681806	0.0263019	0.0277192	0	0	0.215605	0	0.00759514	0.0105141	0	0.267213	0.0107612	0.0122684	0	0	0	0.0326366	0.038581
ENSG00000139574	5.91083	5.55535	7.49467	9.75645	9.68745	8.83204	12.2514	4.06953	3.09924	6.03777	3.78299	1.38079	3.49781	9.10945	8.67827	9.5107	4.07918	3.3887	5.64081	4.05836	1.25619	6.09105
ENSG00000139579	14.867	15.2746	14.6718	16.7017	14.7535	14.9466	12.3903	9.29402	10.289	15.1788	10.1184	13.9755	14.7702	16.933	15.2959	10.1394	28.8065	19.878	20.5539	11.9902	12.8958	10.9662
ENSG00000139597	13.1422	1.58113	2.07275	1.88603	2.18739	2.22186	2.82366	20.1344	14.9311	23.224	19.1543	10.4673	18.1056	18.2374	24.7664	21.7047	18.6661	16.0585	43.4852	13.7205	22.2001	18.7006
ENSG00000139610	0	0	0	0.0238687	0.0307264	0	0.0147974	0	0	0.0227935	0	0	0.0977745	0	0.0498644	0	0	0	0	0	0	0
ENSG00000139613	53.7701	54.6489	47.5548	46.2623	46.0428	50.3177	46.6137	37.9964	49.6298	36.7276	53.6126	29.3588	40.2635	39.2	40.3032	54.8297	41.0263	40.1365	26.7139	61.3256	26.231	68.4101
ENSG00000139618	2.36889	7.1794	8.03814	7.14817	9.10759	7.8695	9.17959	2.96237	2.79232	2.17078	2.49803	2.01568	1.65037	1.64486	2.49051	4.16037	1.12066	1.93055	2.56656	2.55992	3.55643	1.97554
ENSG00000139620	13.9633	13.9059	13.7419	14.2852	15.8903	16.394	15.291	37.2741	30.8382	28.6633	20.2425	28.1296	18.5872	24.2467	29.0376	18.2544	33.3813	20.2917	47.2082	37.9102	46.7802	23.2797
ENSG00000139624	9.6233	10.9326	11.2729	12.2026	10.5562	10.1529	12.4825	10.1159	7.3308	12.4867	7.59991	7.11841	10.9643	11.8381	16.2114	10.283	10.3388	8.90168	7.67589	7.86484	10.408	9.44763
ENSG00000139625	1.80809	1.40396	2.13584	2.61522	1.70217	2.21489	2.42934	0.700488	1.29758	2.90331	1.42137	2.69302	1.8749	2.42496	0.912573	1.87483	2.16563	0.780102	0.495238	0.887853	1.03956	1.67613
ENSG00000139626	91.7134	55.4427	55.2347	41.2353	44.9174	49.2917	53.7918	66.2598	84.6047	110.205	52.394	178.946	111.81	116.835	69.0262	76.7289	149.732	109.404	39.3845	136.01	109.836	120.451
ENSG00000139629	0.116187	7.40674	8.18196	6.84379	5.43304	5.57402	7.03522	0.248126	0.121163	0.587732	0.456847	0.0949556	0.202261	0.19022	0.363683	0.247811	2.10407	0.553034	0.19251	0.203295	0.112958	0.560948
ENSG00000139631	10.4595	3.87014	5.29215	5.72252	6.33443	6.04083	8.7424	4.70121	5.45873	12.8266	4.64506	4.57257	2.2789	10.2676	9.29591	13.6951	6.2907	3.73089	4.79054	7.18497	3.13254	11.4776
ENSG00000139636	12.8188	6.43047	9.28194	8.58357	7.77094	9.16343	9.46316	20.8467	17.2919	27.2443	21.6651	14.0061	13.7303	22.4376	21.0929	22.4398	38.9919	21.2163	21.9032	31.5611	29.2814	34.4806
ENSG00000139637	16.7056	11.7592	10.7844	13.9292	11.4859	11.753	10.9048	7.50544	9.2429	11.5988	8.93198	12.0894	14.8354	14.9937	13.938	11.158	45.535	27.9684	24.647	11.7886	25.462	15.5003
ENSG00000139641	145.766	60.1826	56.6404	56.9999	42.1124	54.6092	43.6718	64.8755	75.5032	75.4134	79.7918	84.053	94.1958	92.758	62.179	95.0742	115.036	93.5545	26.4555	64.8534	46.1006	81.5453
ENSG00000139644	171.063	143.94	146.982	150.422	113.315	122.132	139.124	187.809	159.364	157.099	176.731	178.633	245.415	166.849	172.463	125.796	233.596	177.808	120.022	88.4197	168.484	123.59
ENSG00000139645	27.0887	22.5949	20.8334	21.7222	21.9916	21.9609	20.6709	17.7822	21.7534	13.7142	19.4569	18.2395	14.9322	29.9832	25.178	27.9954	19.9725	18.3901	14.5175	24.9395	13.6521	23.2347
ENSG00000139648	0	0	0	0	0	0	0	0	0.00429704	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139651	7.02814	9.03221	11.4459	10.219	10.745	10.8754	11.9259	4.8425	6.13343	6.41163	6.89206	4.08145	4.18315	5.89949	6.18216	7.21436	13.3291	11.0352	7.57125	6.44408	4.07311	8.50103
ENSG00000139656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139668	2.93235	2.3943	2.84072	2.59489	2.8633	2.40798	3.05504	2.62049	3.055	2.412	2.41206	3.22592	2.04821	4.58333	4.16093	2.20675	2.11563	1.63322	1.99467	1.61201	1.7694	2.62478
ENSG00000139675	8.31519	5.88696	7.39454	7.4359	8.25716	7.98898	8.49905	10.7066	10.5142	11.3109	10.0689	8.46157	9.05398	10.3615	13.1958	5.43662	10.3467	7.98661	9.55731	7.18544	9.49085	8.32792
ENSG00000139679	0	0.197907	0.330091	0.453985	0.272051	0.505751	0.271138	0.00487636	0	0.980448	0.00697493	0	0.512504	0.0104812	0.381925	0.0025282	0.316284	0.0767819	0.00708594	0.00374773	0	0.0241466
ENSG00000139684	11.9726	13.1464	12.5088	13.8786	14.3371	15.2614	15.0398	10.1298	11.5067	22.3842	9.58142	17.3831	20.4038	18.8202	11.7716	7.92005	41.853	21.5474	35.0271	7.94616	22.9271	8.55194
ENSG00000139687	27.3323	26.1621	21.7925	19.8438	22.1083	24.4178	20.9523	70.0947	52.5862	37.3361	67.8116	62.1377	13.5285	29.6365	18.5445	18.056	47.8099	15.6419	56.0784	27.8017	25.2534	18.8423
ENSG00000139697	20.9516	12.3802	11.8958	11.1356	11.9961	12.463	12.2722	35.824	29.8406	16.1389	26.4498	24.6967	23.73	18.1332	17.0261	20.1628	9.42619	11.7592	11.7462	20.8976	20.9401	13.1186
ENSG00000139714	0.181853	0.177968	0.242275	0.293564	0.231746	0.279799	0.12034	0.915289	0.904088	0.808327	0.152405	2.01009	0.412857	0.756839	0.502675	0.0700341	0.493662	0.636672	0.463157	0.385262	0.829538	0.320053
ENSG00000139718	44.0583	5.37998	5.14078	5.68203	5.286	5.58165	5.42762	39.4484	41.8187	18.796	43.0754	24.0527	32.6096	63.844	50.0071	55.878	13.351	20.3384	13.7096	30.2733	31.2654	25.7389
ENSG00000139719	7.88221	6.87888	6.07416	6.33216	6.0412	6.25026	5.88093	8.08889	7.31045	8.51012	7.01979	8.63807	9.18793	7.19866	6.70987	6.03879	8.65254	6.84072	6.88167	7.11954	5.80228	6.21712
ENSG00000139722	2.95402	0.75961	1.04095	1.09005	0.852995	0.904771	0.820934	9.91598	1.50463	1.47923	4.16939	1.10322	3.52432	0.164807	13.7972	12.0835	0.908882	2.99058	0.596802	0.351049	1.05707	1.00866
ENSG00000139725	16.2079	9.53516	7.76354	10.4235	9.32856	10.0203	7.54512	9.42655	8.87444	14.9036	10.7569	29.3951	12.6656	18.0741	8.45106	12.1107	17.4505	16.6584	8.832	12.6822	18.2886	11.8685
ENSG00000139726	17.5873	11.1788	11.9895	12.3705	13.4241	12.9186	12.7955	15.9884	15.5668	33.2702	14.5267	34.8863	32.7015	13.4752	14.7236	12.2448	26.6815	19.5175	16.6018	11.6994	9.65139	9.36538
ENSG00000139734	0.0179284	6.16908	5.05403	4.03588	5.2607	4.71777	3.89283	0.0146042	0.0150504	0.0296734	0.00628773	0.0760703	0.060307	0.0282407	0.0318369	0.00784428	0.0293495	0.0213513	0.025466	0.010371	0.0432019	0.0195451
ENSG00000139737	2.68556	3.76351	3.08013	2.90209	3.02456	3.2022	2.75365	5.94855	5.56462	7.6529	8.423	6.47914	0.397175	6.29168	4.55554	3.22222	5.94766	1.95407	7.92459	0.479115	3.88401	5.6328
ENSG00000139746	24.8309	18.3928	22.8014	21.0044	26.1338	22.8694	25.1317	28.7277	36.5006	34.4522	36.4316	21.3977	30.93	24.3134	31.0971	39.6047	20.2037	27.2345	40.3108	51.0646	34.773	28.2731
ENSG00000139767	0	0	0	0	0.0015766	6.08203e-05	0	0	0.00206553	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139793	8.38925	9.52468	9.48257	8.73708	11.58	10.469	11.1683	31.9563	21.2972	11.0504	19.1859	12.5415	16.764	15.4411	21.0586	15.5257	8.73483	12.2809	20.8894	22.1223	13.3749	11.3434
ENSG00000139797	0	0	0	0	0	0	0	0	0	0	0	0.0112768	0	0	0	0	0.0182154	0	0	0	0	0
ENSG00000139800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139826	4.49798	3.36326	3.81012	3.65432	3.86336	3.89161	3.63968	24.4428	17.1195	14.8946	14.5278	13.4702	17.559	7.71372	7.88116	9.04138	10.3815	7.40109	22.3924	18.1906	19.6138	12.7275
ENSG00000139832	4.78518	0.112426	0.193471	0.225769	0.135072	0.282066	0.245241	4.61416	4.88699	3.34245	0.482752	7.61595	0.515169	4.48562	3.46947	3.24463	8.03559	2.73692	3.53114	0.212473	4.44277	3.12798
ENSG00000139835	0	0.0401693	0.0777277	0.0258584	0.0238843	0.0345517	0.014493	0	0	0	0.00782624	0	0	0.000364661	0.00089537	0	0	0.00818553	0	0	0	0
ENSG00000139842	16.9682	14.3508	14.9707	14.549	15.3261	15.2521	16.2936	14.343	17.9274	20.182	16.5458	16.2129	19.0584	17.4967	16.6573	17.9497	14.2191	17.496	14.3819	16.5242	13.4502	17.4385
ENSG00000139865	0	0	0	0	0	0	0	0	0	0	0.00363933	0	0	0	0	0	0	0	0.000270228	0	0	0
ENSG00000139874	0	0.138747	0.0590312	0.0237581	0.148471	0.0437885	0.192486	0	0.00807289	0	0	0	0	0	0	0	0	0.00555739	0	0	0	0
ENSG00000139880	5.99211	0.761907	1.39792	1.49397	1.00372	1.3254	1.61428	3.53181	1.64088	3.22988	4.58356	1.4061	2.38973	4.40996	2.73893	5.66627	1.76677	3.11796	0.99767	2.5809	4.22938	6.3181
ENSG00000139890	3.8303	0.322539	0.552409	0.609544	0.508626	0.584904	0.717172	9.83406	9.72472	18.2022	8.86301	5.5052	8.30125	16.75	7.94556	11.6782	7.64293	5.16123	6.84924	13.6787	14.8047	16.267
ENSG00000139899	3.66111	5.62133	7.48781	4.65317	4.63103	7.99243	14.522	3.32105	3.6517	7.0405	6.0073	10.7131	2.17648	7.29301	16.8333	11.4994	11.4462	15.6957	6.88523	5.04313	2.77108	11.0143
ENSG00000139908	0.143293	0.0332861	0.0478895	0.0394119	0.123607	0.0308612	0.030898	0.177054	0.0610829	0.192974	0.12125	0.0405934	0.0297717	0.157434	0.143309	0.258398	0.0672206	0.0494583	0.151593	0.270569	0.0779742	0.370617
ENSG00000139910	0	0.0174504	0.023625	0.00936951	0.0293394	0.0244354	0.0755353	0	0.0310023	0.00463182	0.00184763	0.0102045	0	0.00113409	0	0	0.000582159	0.00237597	0	0	0	0.00150643
ENSG00000139914	2.03937	0.999652	1.28023	1.65424	1.13662	1.35936	1.1549	1.57331	1.11927	1.95017	1.1726	0.901773	1.454	1.56482	1.7451	1.64524	1.65715	1.26409	1.51843	1.01908	0.927896	1.58821
ENSG00000139915	0	0	0	0	0	0	0	0	0.00488059	0	0	0.00178572	0	0	0.00234681	0	0	0	0	0	0	0
ENSG00000139921	13.0439	14.6203	16.8097	14.1775	16.4312	15.8164	19.5325	16.2235	13.3724	17.0835	12.6753	16.8837	25.0238	7.64336	9.71794	9.49225	15.9728	10.7773	13.0268	7.99766	7.43101	5.76941
ENSG00000139926	0	0.491984	0.281035	0.206327	0.271495	0.379699	0.378291	0.00900698	0.00193808	0.00816563	0.038865	0.00494378	0.0142198	0.00540453	0.00630189	0.00233488	0	0	0	0	0.00708121	0.00167419
ENSG00000139946	3.84607	0.683571	0.600618	0.495095	0.603159	0.684438	0.582888	11.8345	2.79174	2.28718	8.11153	5.30878	5.88071	0.915837	10.3077	3.28582	3.30213	2.37192	6.72925	4.4441	2.90384	3.83091
ENSG00000139970	0.00159111	0.0275146	0.0385831	0.0729882	0.0426247	0.0555608	0.0203892	0	0.0496515	0.2536	0	0.00979645	0.440746	0	0.183479	0.00177043	0.0443778	0	0	0	0	0.00507785
ENSG00000139971	0.929467	0.168641	0.302927	0.337754	0.270276	0.269716	0.313375	0.626459	0.628338	0.934125	0.692634	0.555039	0.870665	0.907991	1.14272	0.972211	2.2172	0.783033	1.66403	0.3145	0.943991	0.270009
ENSG00000139973	0.00140459	0.131423	0.13171	0.0353742	0.106019	0.151842	0.116019	0.0105507	0.00389187	0.00242925	0	0.00772149	0.003054	0	0.00253097	0.00156289	0.00356358	0	0	0.00459496	0	0.00112065
ENSG00000139974	1.94276	0.601487	0.79419	0.755296	1.0106	0.928222	0.987971	0.897612	1.29165	1.91258	1.33758	0.881249	1.51688	1.91946	1.93507	2.60405	1.50075	1.85848	2.35834	1.85136	1.2308	1.61979
ENSG00000139977	6.3741	3.08501	3.39326	3.35609	3.69214	3.76728	3.47907	10.6842	9.69979	8.39769	7.36835	7.1334	9.51288	6.49471	6.4978	6.43911	5.2485	4.89134	11.4257	11.4662	9.34396	6.49124
ENSG00000139985	0.00929194	0.213684	0.208324	0.147925	0.169269	0.290137	0.264748	0	0	0	0.0273604	0	0.0177252	0.00428633	0	0	0.0188596	0	0.0347739	0	0	0
ENSG00000139988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139990	18.5186	17.7948	19.1148	20.0977	19.2889	20.121	21.0851	23.8544	24.9506	22.0578	28.76	17.1304	21.0896	20.5886	19.8529	23.1045	20.6311	24.7918	23.8568	26.9005	27.8111	29.8669
ENSG00000139998	0.0293285	6.51548	10.9513	5.07639	6.18674	4.1115	7.46	0.0285991	0.0186143	0.165633	0.0469038	0.130353	0.144641	1.50485	0.117584	0.0362989	0.0572378	0.0217668	0.0773466	0.103672	0.170587	0.0544073
ENSG00000140006	7.10623	4.14759	3.453	3.78832	4.65901	4.82541	4.58945	8.31495	7.87688	7.58388	7.30415	3.88272	10.5217	6.23815	6.3673	5.03282	6.59663	7.92638	7.09067	6.88857	4.60247	5.69617
ENSG00000140009	0.049694	0.520524	0.823513	1.11106	0.829223	0.528015	1.01277	0.0749968	0.237157	0.0549042	0.0266905	0.123023	0.0488945	0.0588871	0.258852	0.169141	0.0634776	0.110964	0.0900389	0.236245	0.0994996	0.0690088
ENSG00000140015	0	0	0	0	0	0	0	0	0	0.000693431	0	0.00125949	0	0	0	0	0	0	0	0	0	0
ENSG00000140022	0.000740015	0.0130069	0.0198452	0.00569916	0.00208679	0.0219903	0.0125923	0.00294346	0.101629	0.0239419	0.0125361	0.00464925	0.0573023	0	0.013856	0	0	0	0	0	0.0174808	0.00236168
ENSG00000140025	0.638209	0.377959	0.467904	0.532752	0.573771	0.401198	0.481812	0.748172	0.751882	1.11214	0.666527	0.801338	0.838427	0.687262	0.802894	0.840153	1.35464	1.20286	1.41022	0.825041	0.683793	0.954143
ENSG00000140030	1.22741	3.35217	4.02539	3.17403	3.39189	3.48074	3.4371	4.04159	2.37761	3.22539	1.70402	1.8294	2.08162	1.43603	2.22035	2.04367	2.29866	2.48423	8.42844	2.87703	0.817509	1.8296
ENSG00000140043	1.10882	0.318203	0.380335	0.532718	0.354801	0.472786	0.446675	1.09782	1.38115	2.57591	1.69764	2.10579	1.18344	1.90412	0.996642	1.24798	1.0339	1.29649	1.37669	2.04347	0.74254	1.36032
ENSG00000140044	5.45163	2.44331	2.6299	1.7965	2.6104	2.19112	2.47459	2.8697	3.7443	6.46607	4.50804	1.29866	4.65961	2.82838	3.82717	4.07864	11.327	8.83269	6.45878	3.38269	4.44354	4.29728
ENSG00000140057	0.0198071	0.104147	0.0637103	0.0518015	0.0691869	0.0994252	0.118346	0.0578004	0.00364907	0.0297581	0.0791589	0.0102184	0.0119407	0.0123628	0.0174342	0.0175846	0.00501188	0.0262506	0.0184821	0.00325837	0.0133327	0.0235995
ENSG00000140067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140090	0.00985726	0.00717312	0.00687505	0.00177154	0.0035052	0.0133728	0.00781968	0.000225579	0.00506494	0.184716	0.0204658	0.00753665	0.0796296	0.00592895	0.109707	0.000762739	0.0165218	0.00828095	0	0.00694227	0	0.0043753
ENSG00000140092	0.0713972	0.535715	0.851264	0.988744	0.517678	0.853168	0.604806	0.222925	0.00550442	0.0630122	0.0255355	0.00624045	0.105825	0.00676604	0.027444	0.00221046	0.271998	0.0639642	0.0247816	0.00983015	0.0134077	0.101375
ENSG00000140093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140104	0.202172	0.063062	0.151383	0.0954967	0.131837	0.167478	0.169477	0.235276	0.151673	0.428597	0.277709	0.864966	0.207746	0.310226	0.213218	0.245308	0.823361	0.38833	0.230557	0.298	0.267983	0.442644
ENSG00000140105	31.2744	30.0196	13.7148	53.9119	20.7232	12.0988	18.6995	10.9138	38.3663	20.0523	44.8911	61.856	60.8755	24.1968	72.8228	11.2633	52.7814	27.0466	54.0982	12.009	18.5025	16.8776
ENSG00000140107	0.00549149	0.00730484	0.00742275	0.0279583	0.0132144	0	0.0313222	0.0235713	0	0.00949757	0	0	0	0.00029554	0.0141612	0.0298594	0	0	0	0.0304345	0.0176668	0.00876275
ENSG00000140153	5.70167	4.22988	4.17461	4.06999	4.2777	4.47059	4.48321	6.51294	5.91184	5.4908	5.975	5.48853	6.39485	6.69046	7.94412	6.61956	3.62262	4.21937	6.69939	6.29919	5.14678	6.37406
ENSG00000140157	37.3398	22.4477	22.3624	23.4331	20.8291	20.2447	19.7842	33.4771	39.3681	41.0324	29.1688	43.2662	35.2327	27.8187	28.9722	22.8696	45.6825	40.7535	46.0157	33.6659	54.6227	29.1874
ENSG00000140199	33.045	3.91043	5.07885	4.55891	3.59559	4.68591	3.1091	28.9685	34.2036	47.067	31.449	61.6621	40.1055	72.7756	38.6223	45.1994	27.2592	20.849	19.9736	45.0873	28.3262	30.6059
ENSG00000140254	0.0350104	0.0246983	0.0215322	0.0154383	0.00374343	0.0108066	0.00482065	0.0365435	0.00977595	0.0654333	0.0330916	0.0225462	0.0631151	0.082057	0.070932	0.0701919	0.00673594	0.0230073	0.059174	0.186584	0.0796799	0.145314
ENSG00000140259	16.2498	44.1411	38.1336	38.7395	38.7113	39.6555	35.528	12.8003	10.5789	13.5204	6.90292	15.2459	10.0716	17.283	18.2841	6.09236	21.502	12.0087	21.158	17.164	13.8527	12.2478
ENSG00000140262	21.9404	10.9118	9.67185	9.51855	10.1358	9.85123	10.2693	26.6131	19.3276	14.406	24.9182	17.312	22.2657	14.3057	14.4048	22.5218	21.0897	24.2077	14.4806	13.134	15.7766	10.2763
ENSG00000140263	3.09748	2.33247	1.73972	2.33731	1.94799	2.11519	1.56856	2.34869	1.9445	2.67967	1.8362	3.34462	3.06549	1.23352	2.08346	2.32949	4.3149	4.93063	1.1998	2.14734	1.2204	2.38653
ENSG00000140264	87.6971	52.6233	60.7192	73.3855	69.7943	64.4728	85.8844	49.008	57.9022	86.3945	50.1007	65.7709	59.3264	138.98	103.146	64.7134	158.711	129.49	153.99	36.3576	137.171	58.6233
ENSG00000140265	12.8964	9.78275	12.3376	11.4612	11.3275	12.3236	12.5233	14.3299	15.6872	14.384	14.1118	15.2654	13.5249	8.63507	10.2868	10.8134	9.80427	9.1546	9.95752	13.9334	6.22915	12.4974
ENSG00000140274	0	0.0308382	0.186622	0.0199933	0.0471945	0.0105197	0.0960471	0.041785	0	0.00334497	0	0	0.00813011	0	0.0320933	0	0.0098138	0	0.0241266	0.0159506	0	0.0119332
ENSG00000140279	0.00981155	0.0666558	0.170244	0.0175247	0.0292259	0.0108555	0.0762756	0.0651122	0.026252	0.078394	0.00773552	0.0140642	0.00728097	0.0199732	0.0471941	0.0409269	0.316062	0.0279936	0.00783243	0.0380341	0.0348729	0.0865636
ENSG00000140280	15.4038	12.1402	14.1098	14.3433	14.8168	15.0377	16.3089	11.1906	10.2102	17.6859	9.8866	20.2485	11.0614	12.8678	10.2833	7.99958	24.9556	15.4438	15.1111	2.92034	4.98328	7.11522
ENSG00000140284	0.0896485	0.420913	0.59295	0.630147	0.373271	0.744718	0.235657	0.1188	0.134295	0.0920976	0.37165	0.00553779	0.148108	0.259956	0.361312	0.457829	0.116168	0.34432	0.821005	0.895747	0.132703	1.19043
ENSG00000140285	0.00730143	0	0.00601781	0	0	0.00605394	0.00211614	0.00955494	0	0.0109082	0.0118234	0.00233091	0	0.0037994	0.00588305	0.00165128	0	0	0.00462816	0.00244782	0	0.00828822
ENSG00000140287	0.00749181	0.0365408	0.0228185	0.0258155	0.0297412	0.0185409	0.0531295	0.0378385	0.0322294	0.163404	0	0	0.05647	0.04318	0.232675	0.0432924	0	0.270387	0.0111629	0.0420422	0.238267	0.0119546
ENSG00000140297	0.00251239	0.0121774	0.0262327	0.00474485	0.00860497	0.0186723	0.0130537	0.00982352	0.00281838	0.0147068	0.0117484	0.0224466	0	0.00415253	0.00684265	0	0.0512772	0.011059	0.00472653	0.00503324	0.00514877	0.0217655
ENSG00000140299	24.6515	12.1247	12.9236	12.2784	13.7854	12.8421	12.492	49.4117	47.1219	32.6691	40.7755	45.5853	42.6465	31.6594	31.9772	27.3139	22.7506	22.2376	54.4903	35.6986	59.869	22.6609
ENSG00000140307	8.18582	4.62976	5.56191	5.45354	7.02177	5.6571	5.08292	8.54622	7.3692	15.6562	6.63863	10.3413	13.9214	10.251	11.2556	6.18783	32.7208	12.7794	42.0963	6.82106	15.9891	7.202
ENSG00000140319	181.778	32.3594	36.2596	45.2629	35.7331	37.3683	38.4271	122.436	149.566	157.094	112.888	147.265	221.541	225.774	283.745	118.227	286.236	174.311	395.758	58.6204	271.099	38.8997
ENSG00000140320	16.2884	16.1586	12.525	13.5291	11.9594	13.2873	10.6003	15.395	13.8802	11.1983	13.8945	17.1154	12.3839	11.6073	15.5471	13.7045	12.3251	14.2767	10.529	18.8268	25.5787	11.4664
